Date,Total_Pop,Pop_5_24,Percent_5_24,Median_Age,Male_to_Female_Ratio,Pop_5_24_per1000,RUCA1,Income,Race,Total_Mobile_Home,No_English,Below_Poverty_Line,Percent_18_24_no_HS_diploma,Percent_No_HS_Diploma,Percent_Unemployment,NDVI,TAVG,TMIN,TMAX,EHF,Above_95th,RH,Heat_Index,Discomfort_Index,Outcome,month,Day,TMAX_24hr_diff,TMIN_24hr_diff,loc,Region,log_Total_Pop_per1000
2016-08-24,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.5475,21.4388888888889,15.9911111111111,26.8866666666667,0,0,74.4544444444445,21.5555555555556,20.4632448666667,17,8,4,0.246666666666667,0.803333333333333,1,1,5.27275850387137
2016-08-25,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.555,21.517,17.163,25.875,0,0,82.147,21.9,20.827185985,8,8,5,-0.976,1.177,1,1,5.27275850387137
2016-08-26,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.1875,24.0675,18.06125,30.07375,0,0,73.76375,24.375,22.68552978125,8,8,6,4.21375,0.9075,1,1,5.27275850387137
2016-08-27,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.51375,24.7075,18.13,31.28375,0,0,70.2275,25,23.035246725,7,8,7,1.21,0.06875,1,1,5.27275850387137
2016-08-28,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.54125,24.2222222222222,17.8422222222222,30.6033333333333,0,0,72.5177777777778,24.5555555555556,22.7524265444444,11,8,1,-0.727777777777778,-0.304444444444444,1,1,5.27275850387137
2016-08-29,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.1075,22.1633333333333,15.2488888888889,29.0755555555556,0,0,77.8877777777778,22.4444444444444,21.2308957222222,7,8,2,-1.52777777777778,-2.59333333333333,1,1,5.27275850387137
2016-08-30,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.5525,22.2625,15.6225,28.90625,0,0,70.6175,22.5,21.006965775,10,8,3,-0.12,0.395,1,1,5.27275850387137
2016-08-31,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.1425,22.5366666666667,16.3233333333333,28.7522222222222,0,0,71.6966666666667,22.6666666666667,21.2844878388889,6,8,4,-0.25,0.655555555555556,1,1,5.27275850387137
2017-06-01,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.7275,19.095,12.28625,25.9025,0,0,68.915,18.875,18.30769679375,13,6,5,0.495,-1.00625,1,1,5.27275850387137
2017-06-02,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.77125,19.36875,12.98375,25.75,0,0,63.5,18.875,18.39055018125,17,6,6,-0.1525,0.6975,1,1,5.27275850387137
2017-06-03,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.0875,20.0275,13.24375,26.8125,0,0,64.59,19.875,18.94932675,9,6,7,1.0625,0.26,1,1,5.27275850387137
2017-06-04,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.285,21.20125,14.375,28.0275,0,0,63.865,20.875,19.86651556875,7,6,1,1.215,1.13125,1,1,5.27275850387137
2017-06-05,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.285,20.69125,16.505,24.87875,0,0,80.27375,20.875,20.0169016,13,6,2,-3.14875,2.13,1,1,5.27275850387137
2017-06-06,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.3925,21.2575,16.465,26.04875,0,0,77.1,21.5,20.40479849375,9,6,3,1.17,-0.04,1,1,5.27275850387137
2017-06-07,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.05125,18.8511111111111,12.0766666666667,25.6277777777778,0,0,66.2255555555556,18.4444444444444,18.0414761555556,4,6,4,-0.375555555555556,-4.27,1,1,5.27275850387137
2017-06-08,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.365,18.48625,13.1525,23.82125,0,0,60.53375,17.875,17.6196258625,7,6,5,-1.80375,1.0175,1,1,5.27275850387137
2017-06-09,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.31375,16.34375,12.0525,20.63625,0,0,77.52,16.125,16.1121115875,7,6,6,-3.185,-1.1,1,1,5.27275850387137
2017-06-10,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,-0.00375,18.4475,11.99625,24.90125,0,0,69.395,18,17.7823559875,13,6,7,4.265,-0.05625,1,1,5.27275850387137
2017-06-11,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.16,20.08,12.885,27.281,0,0,66.43,19.9,19.048933865,11,6,1,2.352,0.896,1,1,5.27275850387137
2017-06-12,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.02875,21.37375,15.58625,27.16,0,0,67.29875,21.375,20.13589855,12,6,2,-0.09125,2.705,1,1,5.27275850387137
2017-06-13,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.78625,22.28125,16.7375,27.82875,0,0,73.14875,22.5,21.1286964,15,6,3,0.66875,1.15125,1,1,5.27275850387137
2017-06-14,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.765,22.82,16.72625,28.91625,0,0,71.88875,23,21.53224478125,10,6,4,1.0875,-0.01125,1,1,5.27275850387137
2017-06-15,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.10125,23.0044444444444,16.8066666666667,29.2,0,0,71.7033333333333,23.3333333333333,21.6799084111111,9,6,5,0.207777777777778,0.0722222222222222,1,1,5.27275850387137
2017-06-16,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.13,22.7188888888889,16.8533333333333,28.5855555555556,0,0,74.0422222222222,22.8888888888889,21.5442673333333,8,6,6,-0.614444444444445,0.0466666666666667,1,1,5.27275850387137
2017-06-17,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.4875,22.14,17.30375,26.9775,0,0,75.875,22.5,21.12492130625,4,6,7,-1.5475,0.4575,1,1,5.27275850387137
2017-06-18,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.7425,22.4844444444444,17.7688888888889,27.2011111111111,0,0,76.1711111111111,22.8888888888889,21.4370391111111,13,6,1,0.177777777777778,0.462222222222222,1,1,5.27275850387137
2017-06-19,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.77125,22.9022222222222,18.1222222222222,27.6822222222222,0,0,73.7644444444445,23.2222222222222,21.6885727888889,6,6,2,0.562222222222222,0.46,1,1,5.27275850387137
2017-06-20,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.415,21.18,15.46,26.9,0,0,79.04,21.25,20.40898965,13,6,3,-0.80875,-2.75125,1,1,5.27275850387137
2017-06-21,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.0725,21.0655555555556,16.6622222222222,25.4677777777778,0,0,72.7688888888889,21,20.0812091888889,10,6,4,-1.45222222222222,1.21111111111111,1,1,5.27275850387137
2017-06-22,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,-0.00375,21.575,17.66875,25.4875,0,0,77.6225,21.75,20.70234903125,6,6,5,0.08375,1.00125,1,1,5.27275850387137
2017-06-23,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.0175,20.50625,18.71625,22.295,0,0,91.93125,21,20.239723025,10,6,6,-3.1925,1.0475,1,1,5.27275850387137
2017-06-24,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.61875,23.9033333333333,18.9622222222222,28.8477777777778,0,0,70.7466666666667,24.3333333333333,22.3886586333333,11,6,7,6.56,0.251111111111111,1,1,5.27275850387137
2017-06-25,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.165,21.1933333333333,15.9355555555556,26.4488888888889,0,0,79.3577777777778,21.4444444444444,20.4322830555556,14,6,1,-2.43333333333333,-2.94777777777778,1,1,5.27275850387137
2017-06-26,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.1675,16.1277777777778,9.89666666666667,22.3588888888889,0,0,77.2411111111111,16,15.9232468333333,8,6,2,-4.06666666666667,-6.15111111111111,1,1,5.27275850387137
2017-06-27,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.74,18.21,11.29375,25.13,0,0,61.40875,17.875,17.42140175,12,6,3,2.7775,1.41375,1,1,5.27275850387137
2017-06-28,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.49625,15.9,8.765,23.04,0,0,64.5675,15,15.62697209375,10,6,4,-2.09,-2.52875,1,1,5.27275850387137
2017-06-29,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.7,18.84375,12.4075,25.28125,0,0,66.88125,18.75,18.0514314125,14,6,5,2.24125,3.6425,1,1,5.27275850387137
2017-06-30,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.64125,21.775,16.26875,27.28,0,0,74.0225,22,20.73466063125,10,6,6,1.99875,3.86125,1,1,5.27275850387137
2017-07-01,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.46875,21.36875,18.01375,24.7225,0,0,87.825,21.75,20.90641663125,10,7,7,-2.5575,1.745,1,1,5.27275850387137
2017-07-02,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.6425,23.27125,17.64125,28.90375,0,0,73.34625,23.5,21.98528255625,10,7,1,4.18125,-0.3725,1,1,5.27275850387137
2017-07-03,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.34125,22.8755555555556,17.5688888888889,28.1822222222222,0,0,74.9488888888889,22.8888888888889,21.7196363833333,11,7,2,-0.696666666666667,-0.08,1,1,5.27275850387137
2017-07-04,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.31625,22.4144444444444,17.1333333333333,27.6977777777778,0,0,79.1233333333333,22.7777777777778,21.5030407888889,7,7,3,-0.435555555555556,-0.282222222222222,1,1,5.27275850387137
2017-07-05,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.21,22.8066666666667,17.6377777777778,27.9766666666667,0,0,77.3266666666667,23.3333333333333,21.7707127,11,7,4,0.278888888888889,0.504444444444444,1,1,5.27275850387137
2017-07-06,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.6625,23.44875,16.96875,29.92625,0,0,72.07875,23.75,22.07409106875,12,7,5,1.9925,-0.8025,1,1,5.27275850387137
2017-07-07,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.445,23.86875,18.1325,29.6025,0,0,73.04875,24.125,22.47959801875,5,7,6,-0.32375,1.16375,1,1,5.27275850387137
2017-07-08,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.66125,23.3375,17.785,28.8925,0,0,75.64375,23.875,22.15346385,8,7,7,-0.71,-0.3475,1,1,5.27275850387137
2017-07-09,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.18375,22.0122222222222,15.1155555555556,28.9077777777778,0,0,73.6022222222222,22.2222222222222,20.9221323666667,9,7,1,0.0577777777777778,-2.71555555555556,1,1,5.27275850387137
2017-07-10,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.45625,21.7022222222222,15.8222222222222,27.5844444444444,0,0,70.4566666666667,21.8888888888889,20.5308072888889,12,7,2,-1.32333333333333,0.706666666666667,1,1,5.27275850387137
2017-07-11,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.6425,22.7266666666667,15.99,29.4655555555556,0,0,67.3377777777778,22.8888888888889,21.2478693222222,6,7,3,1.79888888888889,0.215555555555556,1,1,5.27275850387137
2017-07-12,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.6425,23.6755555555556,17.4044444444444,29.9466666666667,0,0,72.0144444444445,24,22.2625229333333,12,7,4,0.481111111111111,1.41444444444444,1,1,5.27275850387137
2017-07-13,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.72125,24.34625,18.21875,30.46875,0,0,73.8875,24.875,22.9309625,8,7,5,0.59,0.81875,1,1,5.27275850387137
2017-07-14,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.70875,25.06375,18.7425,31.38625,0,0,71.855,25.375,23.42806258125,8,7,6,0.9175,0.52375,1,1,5.27275850387137
2017-07-15,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.575,24.61375,18.6925,30.53875,0,0,74.8825,25,23.216718375,16,7,7,-0.8475,-0.05,1,1,5.27275850387137
2017-07-16,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.72375,22.43,17.5675,27.29375,0,0,82.4525,22.875,21.6646836625,11,7,1,-3.245,-1.125,1,1,5.27275850387137
2017-07-17,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.71875,22.41875,16.73125,28.10375,0,0,77.5225,22.875,21.43740033125,10,7,2,0.81,-0.83625,1,1,5.27275850387137
2017-07-18,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.7125,22.2522222222222,15.6711111111111,28.8333333333333,0,0,73.8255555555556,22.4444444444444,21.1324648166667,13,7,3,0.681111111111111,-1.08555555555556,1,1,5.27275850387137
2017-07-19,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.695,23.01375,15.9025,30.12625,0,0,70.65,23.375,21.63833303125,9,7,4,1.37,0.26875,1,1,5.27275850387137
2017-07-20,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.49875,23.6811111111111,16.55,30.81,0,0,70.8566666666667,23.8888888888889,22.2083019222222,11,7,5,0.592222222222222,0.65,1,1,5.27275850387137
2017-07-21,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.05375,24.27625,17.765,30.78875,0,0,70.36875,24.875,22.6823361125,22,7,6,0.03,1.1875,1,1,5.27275850387137
2017-07-22,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.00125,25.28125,18.63875,31.925,0,0.125,70.70625,25.875,23.54397111875,8,7,7,1.13625,0.87375,1,1,5.27275850387137
2017-07-23,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.22,25.71625,19.59125,31.84,0,0.875,72.62875,26.75,24.02641343125,15,7,1,-0.085,0.9525,1,1,5.27275850387137
2017-07-24,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.2325,24.3677777777778,18.7233333333333,30.0122222222222,0,0,76.0444444444445,24.8888888888889,23.0673252666667,11,7,2,-1.89666666666667,-0.882222222222222,1,1,5.27275850387137
2017-07-25,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.59,23.86875,17.99875,29.74625,0,0,70.97375,24,22.3727267625,9,7,3,-0.25,-0.7125,1,1,5.27275850387137
2017-07-26,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.62375,24.5825,18.32,30.845,0,0,70.40375,24.875,22.940679325,10,7,4,1.09875,0.32125,1,1,5.27275850387137
2017-07-27,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.34875,23.7875,19.10875,28.465,0,0,77.34625,24.25,22.62356669375,8,7,5,-2.38,0.78875,1,1,5.27275850387137
2017-07-28,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.635,23.822,19.38,28.268,0,0,79.75,24.3,22.783393035,12,7,6,-0.205,0.251,1,1,5.27275850387137
2017-07-29,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.42875,22.002,18.977,25.03,0,0,88.452,22.6,21.52469427,13,7,7,-3.371,-0.257,1,1,5.27275850387137
2017-07-30,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.405,20.3322222222222,14.5588888888889,26.1111111111111,0,0,70.9488888888889,20,19.3997321777778,11,7,1,1.04,-4.49111111111111,1,1,5.27275850387137
2017-07-31,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.05875,19.3644444444444,11.94,26.7922222222222,0,0,68.9977777777778,19.1111111111111,18.5344808166667,14,7,2,0.743333333333333,-2.51444444444444,1,1,5.27275850387137
2017-08-01,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.66625,20.4225,13.205,27.64125,0,0,65.955,20.375,19.31356586875,17,8,3,0.835,1.17625,1,1,5.27275850387137
2017-08-02,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.62625,21.0575,15.2925,26.8225,0,0,72.88125,20.875,20.07880270625,10,8,4,-0.81875,2.0875,1,1,5.27275850387137
2017-08-03,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.695,19.9133333333333,13.6022222222222,26.2211111111111,0,0,78.8966666666667,19.8888888888889,19.2838018666667,14,8,5,-0.686666666666667,-1.67555555555556,1,1,5.27275850387137
2017-08-04,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.6825,20.98875,14.30875,27.6675,0,0,71.4375,20.875,19.9681514375,11,8,6,1.49875,0.65875,1,1,5.27275850387137
2017-08-05,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.32875,21.795,15.68625,27.9025,0,0,74.6225,22,20.7768257,2,8,7,0.235,1.3775,1,1,5.27275850387137
2017-08-06,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.1125,19.0711111111111,11.6211111111111,26.5188888888889,0,0,69.0611111111111,18.8888888888889,18.2909367222222,12,8,1,-1.41222222222222,-4.05333333333333,1,1,5.27275850387137
2017-08-07,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,-0.015,21.07,14.1575,27.97875,0,0,80.2375,21.125,20.35237863125,17,8,2,1.4625,2.5025,1,1,5.27275850387137
2017-08-08,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.41125,21.043,17.586,24.499,0,0,91.101,21.6,20.71660349,13,8,3,-3.52,3.454,1,1,5.27275850387137
2017-08-09,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.3725,20.78875,16.545,25.03375,0,0,80.58625,20.875,20.1134549125,13,8,4,0.54875,-1.09375,1,1,5.27275850387137
2017-08-10,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.64875,20.6822222222222,17.0777777777778,24.2822222222222,0,0,75.3266666666667,20.6666666666667,19.8385472166667,9,8,5,-0.717777777777778,0.61,1,1,5.27275850387137
2017-08-11,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.09375,20.26875,18.035,22.5025,0,0,89.2575,20.875,19.9270295,18,8,6,-1.8125,0.90875,1,1,5.27275850387137
2017-08-12,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.48,21.7577777777778,18.7355555555556,24.7788888888889,0,0,88.6577777777778,22.3333333333333,21.3038878333333,10,8,7,2.27222222222222,0.831111111111111,1,1,5.27275850387137
2017-08-13,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.62875,22.99375,18.33875,27.64875,0,0,81.49375,23.375,22.12801095,6,8,1,2.89625,-0.545,1,1,5.27275850387137
2017-08-14,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.00875,23.525,19.255,27.795,0,0,80.2775,23.875,22.5433136625,12,8,2,0.14625,0.91625,1,1,5.27275850387137
2017-08-15,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.1725,23.96125,20.01,27.9125,0,0,81.2,24.5,22.97891143125,18,8,3,0.1175,0.755,1,1,5.27275850387137
2017-08-16,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.64125,23.2933333333333,18.1566666666667,28.4288888888889,0,0,80.1322222222222,23.8888888888889,22.3322937055556,13,8,4,0.536666666666667,-1.88,1,1,5.27275850387137
2017-08-17,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.625,24.245,18.49,30,0,0,76.6475,24.875,22.99206390625,7,8,5,1.535,0.36375,1,1,5.27275850387137
2017-08-18,194952.999999999,42633,0.218683477556129,42.15,91.475,42.633,1,-0.1355314715,0.81945911725,2.075,7.3625,14.825,15.275,0.178993812592053,3.775,0.35875,24.762,18.869,30.655,0,0.2,76.549,25.4,23.437484335,14,8,6,0.652,0.475,1,1,5.27275850387137
